install_condition: 1 = trenched; 2 = bored; 3 = attached,,,
ch_index,install_condition,easting,northing
8940,1,614724,4281778
8941,1,614722,4281778
8942,1,614720,4281778
8943,1,614718,4281778
8944,1,614716,4281778
8945,1,614714,4281778
8946,1,614712,4281778
8947,1,614710,4281778
8948,1,614708,4281778
8949,1,614706,4281778
8950,1,614704,4281778
8951,1,614702,4281778
8952,1,614700,4281778
8953,1,614698,4281778
8954,1,614696,4281778
8955,1,614694,4281778
8956,1,614692,4281778
8957,1,614690,4281778
8958,1,614688,4281778
8959,1,614686,4281778
8960,1,614684,4281778
8961,1,614682,4281778
8962,1,614680,4281778
8963,1,614678,4281778
8964,1,614676,4281778
8965,1,614674,4281778
8966,1,614672,4281778
8967,1,614670,4281777
8968,1,614668,4281777
8969,1,614666,4281777
8970,1,614664,4281777
8971,1,614662,4281777
8972,1,614660,4281777
8973,1,614658,4281777
8974,1,614656,4281777
8975,1,614654,4281777
8976,1,614652,4281777
8977,1,614650,4281777
8978,1,614648,4281777
8979,1,614646,4281777
8980,1,614644,4281777
8981,1,614642,4281777
8982,1,614640,4281777
8983,1,614638,4281777
8984,1,614636,4281777
8985,1,614634,4281777
8986,1,614632,4281777
8987,1,614630,4281777
8988,1,614628,4281777
8989,1,614626,4281777
8990,1,614624,4281777
8991,1,614622,4281777
8992,1,614620,4281777
8993,1,614618,4281777
8994,1,614616,4281777
8995,1,614614,4281777
8996,1,614612,4281777
8997,1,614610,4281777
8998,1,614608,4281777
8999,1,614606,4281777
9000,1,614604,4281777
9001,1,614602,4281777
9002,1,614600,4281777
9003,1,614598,4281777
9004,1,614596,4281777
9005,1,614594,4281777
9006,1,614592,4281777
9007,1,614590,4281777
9008,1,614588,4281777
9009,1,614586,4281777
9010,1,614584,4281777
9011,1,614582,4281777
9012,1,614580,4281777
9013,1,614578,4281777
9014,1,614576,4281777
9015,1,614574,4281777
9016,1,614572,4281777
9017,1,614570,4281777
9018,1,614568,4281777
9019,1,614566,4281777
9020,1,614564,4281777
9021,1,614562,4281777
9022,1,614560,4281777
9023,1,614558,4281777
9024,1,614556,4281777
9025,1,614554,4281777
9026,1,614552,4281777
9027,1,614550,4281777
9028,1,614548,4281777
9029,1,614546,4281777
9030,1,614544,4281777
9031,1,614542,4281777
9032,1,614540,4281777
9033,1,614538,4281777
9034,1,614536,4281777
9035,1,614534,4281776
9036,1,614532,4281776
9037,1,614530,4281776
9038,1,614528,4281776
9039,1,614526,4281776
9040,1,614524,4281776
9041,1,614522,4281776
9042,1,614520,4281776
9043,1,614518,4281776
9044,1,614516,4281776
9045,1,614514,4281776
9046,1,614512,4281776
9047,1,614510,4281776
9048,1,614508,4281776
9049,1,614506,4281776
9050,1,614504,4281776
9051,1,614502,4281776
9052,1,614500,4281776
9053,1,614498,4281776
9054,1,614496,4281776
9055,1,614494,4281776
9056,1,614492,4281776
9057,1,614490,4281776
9058,1,614488,4281776
9059,1,614486,4281776
9060,1,614484,4281776
9061,1,614482,4281776
9062,1,614480,4281776
9063,1,614478,4281776
9064,1,614476,4281776
9065,1,614474,4281776
9066,1,614472,4281776
9067,1,614470,4281776
9068,1,614468,4281776
9069,1,614466,4281776
9070,1,614464,4281776
9071,1,614462,4281776
9072,1,614460,4281776
9073,1,614458,4281776
9074,1,614456,4281776
9075,1,614454,4281776
9076,1,614452,4281776
9077,1,614450,4281776
9078,1,614448,4281776
9079,1,614446,4281776
9080,1,614444,4281776
9081,1,614442,4281776
9082,1,614440,4281776
9083,1,614438,4281776
9084,1,614436,4281776
9085,1,614434,4281776
9086,1,614432,4281776
9087,1,614430,4281776
9088,1,614428,4281776
9089,1,614426,4281776
9090,1,614424,4281776
9091,1,614422,4281776
9092,1,614420,4281776
9093,1,614418,4281776
9094,1,614416,4281776
9095,1,614414,4281776
9096,1,614412,4281776
9097,1,614410,4281776
9098,1,614408,4281776
9099,1,614406,4281776
9100,1,614404,4281776
9101,1,614402,4281776
9102,1,614400,4281776
9103,1,614398,4281775
9104,1,614396,4281775
9105,1,614394,4281775
9106,1,614392,4281775
9107,1,614390,4281775
9108,1,614388,4281775
9109,1,614386,4281775
9110,1,614384,4281775
9111,1,614382,4281775
9112,1,614380,4281775
9113,1,614378,4281775
9114,1,614376,4281775
9115,1,614374,4281775
9116,1,614372,4281775
9117,1,614370,4281775
9118,1,614368,4281775
9119,1,614366,4281775
9120,1,614364,4281775
9121,1,614362,4281775
9122,1,614360,4281775
9123,1,614358,4281775
9124,1,614356,4281775
9125,1,614354,4281775
9126,1,614352,4281775
9127,1,614350,4281775
9128,1,614348,4281775
9129,1,614346,4281775
9130,1,614344,4281775
9131,1,614342,4281775
9132,1,614340,4281775
9133,1,614338,4281775
9134,1,614336,4281775
9135,1,614334,4281775
9136,1,614332,4281775
9137,1,614330,4281775
9138,1,614328,4281775
9139,1,614326,4281775
9140,1,614324,4281775
9141,1,614322,4281775
9142,1,614320,4281775
9143,1,614318,4281775
9144,1,614316,4281775
9145,1,614314,4281775
9146,1,614312,4281775
9147,1,614310,4281775
9148,1,614308,4281775
9149,1,614306,4281775
9150,1,614304,4281775
9151,1,614302,4281775
9152,1,614300,4281775
9153,1,614298,4281775
9154,1,614296,4281775
9155,1,614294,4281775
9156,1,614292,4281775
9157,1,614290,4281775
9158,1,614288,4281775
9159,1,614286,4281775
9160,1,614284,4281775
9161,1,614282,4281775
9162,1,614280,4281775
9163,1,614278,4281775
9164,1,614276,4281775
9165,1,614274,4281775
9166,1,614272,4281775
9167,1,614270,4281775
9168,1,614268,4281775
9169,1,614266,4281775
9170,1,614264,4281775
9171,1,614262,4281775
9172,1,614260,4281774
9173,1,614258,4281774
9174,1,614256,4281774
9175,1,614254,4281774
9176,1,614252,4281774
9177,1,614250,4281774
9178,1,614248,4281774
9179,1,614246,4281774
9180,1,614244,4281774
9181,1,614242,4281774
9182,1,614240,4281774
9183,1,614238,4281774
9184,1,614236,4281774
9185,1,614234,4281774
9186,1,614232,4281774
9187,1,614230,4281774
9188,1,614228,4281774
9189,1,614226,4281774
9190,1,614224,4281774
9191,1,614222,4281774
9192,1,614220,4281774
9193,1,614218,4281774
9194,1,614216,4281774
9195,1,614214,4281774
9196,1,614212,4281774
9197,1,614210,4281774
9198,1,614208,4281774
9199,1,614206,4281774
9200,1,614204,4281774
9201,1,614202,4281774
9202,1,614200,4281774
9203,1,614198,4281774
9204,1,614196,4281774
9205,1,614194,4281774
9206,1,614192,4281774
9207,1,614190,4281774
9208,1,614188,4281774
9209,1,614186,4281774
9210,1,614184,4281774
9211,1,614182,4281774
9212,1,614180,4281774
9213,1,614178,4281774
9214,1,614176,4281774
9215,1,614174,4281774
9216,1,614172,4281774
9217,1,614170,4281774
9218,1,614168,4281774
9219,1,614166,4281774
9220,1,614164,4281774
9221,1,614162,4281774
9222,1,614160,4281774
9223,1,614158,4281774
9224,1,614156,4281774
9225,1,614154,4281774
9226,1,614152,4281774
9227,1,614150,4281774
9228,1,614148,4281774
9229,1,614146,4281774
9230,1,614144,4281774
9231,1,614142,4281774
9232,1,614140,4281774
9233,1,614138,4281774
9234,1,614136,4281774
9235,1,614134,4281774
9236,1,614132,4281774
9237,1,614130,4281774
9238,1,614128,4281774
9239,1,614126,4281774
9240,1,614124,4281773
9241,1,614122,4281773
9242,1,614120,4281773
9243,1,614118,4281773
9244,1,614116,4281773
9245,1,614114,4281773
9246,1,614112,4281773
9247,1,614110,4281773
9248,1,614108,4281773
9249,1,614106,4281773
9250,1,614104,4281773
9251,1,614102,4281773
9252,1,614100,4281773
9253,1,614098,4281773
9254,1,614096,4281773
9255,1,614094,4281773
9256,1,614092,4281773
9257,1,614090,4281773
9258,1,614088,4281773
9259,1,614086,4281773
9260,1,614084,4281773
9261,1,614082,4281773
9262,1,614080,4281773
9263,1,614078,4281773
9264,1,614076,4281773
9265,1,614074,4281773
9266,1,614072,4281773
9267,1,614070,4281773
9268,1,614068,4281773
9269,1,614066,4281773
9270,1,614064,4281773
9271,1,614062,4281773
9272,1,614060,4281773
9273,1,614058,4281773
9274,1,614056,4281773
9275,1,614054,4281773
9276,1,614052,4281773
9277,1,614050,4281773
9278,1,614048,4281773
9279,1,614046,4281773
9280,1,614044,4281773
9281,1,614042,4281773
9282,1,614040,4281773
9283,1,614038,4281773
9284,1,614036,4281773
9285,1,614034,4281773
9286,1,614032,4281773
9287,1,614030,4281773
9288,1,614028,4281773
9289,1,614026,4281773
9290,1,614024,4281773
9291,1,614022,4281773
9292,1,614020,4281773
9293,1,614018,4281773
9294,1,614016,4281773
9295,1,614014,4281773
9296,1,614012,4281773
9297,1,614010,4281773
9298,1,614008,4281773
9299,1,614006,4281773
9300,1,614004,4281773
9301,1,614002,4281773
9302,1,614000,4281773
9303,1,613998,4281773
9304,1,613996,4281773
9305,1,613994,4281773
9306,1,613992,4281773
9307,1,613990,4281773
9308,1,613988,4281773
9309,1,613986,4281772
9310,1,613984,4281772
9311,1,613982,4281772
9312,1,613980,4281772
9313,1,613978,4281772
9314,1,613976,4281772
9315,1,613974,4281772
9316,1,613972,4281772
9317,1,613970,4281772
9318,1,613968,4281772
9319,1,613966,4281772
9320,1,613964,4281772
9321,1,613962,4281772
9322,1,613960,4281772
9323,1,613958,4281772
9324,1,613956,4281772
9325,1,613954,4281772
9326,1,613952,4281772
9327,1,613950,4281772
9328,1,613948,4281772
9329,1,613946,4281772
9330,1,613944,4281772
9331,1,613942,4281772
9332,1,613940,4281772
9333,1,613938,4281772
9334,1,613936,4281772
9335,1,613934,4281772
9336,1,613932,4281772
9337,1,613930,4281772
9338,1,613928,4281772
9339,1,613926,4281772
9340,1,613924,4281772
9341,1,613922,4281772
9342,1,613920,4281772
9343,1,613918,4281772
9344,1,613916,4281772
9345,1,613914,4281772
9346,1,613912,4281772
9347,1,613910,4281772
9348,1,613908,4281772
9349,1,613906,4281772
9350,1,613904,4281772
9351,1,613902,4281772
9352,1,613900,4281772
9353,1,613898,4281772
9354,1,613896,4281772
9355,1,613894,4281772
9356,1,613892,4281772
9357,1,613890,4281772
9358,1,613888,4281772
9359,1,613886,4281772
9360,1,613884,4281772
9361,1,613882,4281772
9362,1,613880,4281772
9363,1,613878,4281772
9364,1,613876,4281772
9365,1,613874,4281772
9366,1,613872,4281772
9367,1,613870,4281772
9368,1,613868,4281772
9369,1,613866,4281772
9370,1,613864,4281772
9371,1,613862,4281772
9372,1,613860,4281772
9373,1,613858,4281772
9374,1,613856,4281772
9375,1,613854,4281772
9376,1,613852,4281772
9377,1,613850,4281771
9378,1,613848,4281771
9379,1,613846,4281771
9380,1,613844,4281771
9381,1,613842,4281771
9382,1,613840,4281771
9383,1,613838,4281771
9384,1,613836,4281771
9385,1,613834,4281771
9386,1,613832,4281771
9387,1,613830,4281771
9388,1,613828,4281771
9389,1,613826,4281771
9390,1,613824,4281771
9391,1,613822,4281771
9392,1,613820,4281771
9393,1,613818,4281771
9394,1,613816,4281771
9395,1,613814,4281771
9396,1,613812,4281771
9397,1,613810,4281771
9398,1,613808,4281771
9399,1,613806,4281771
9400,1,613804,4281771
9401,1,613802,4281771
9402,1,613800,4281771
9403,1,613798,4281771
9404,1,613796,4281771
9405,1,613794,4281771
9406,1,613792,4281771
9407,1,613790,4281771
9408,1,613788,4281771
9409,1,613786,4281771
9410,1,613784,4281771
9411,1,613782,4281771
9412,1,613780,4281771
9413,1,613778,4281771
9414,1,613776,4281771
9415,1,613774,4281771
9416,1,613772,4281771
9417,1,613770,4281771
9418,1,613768,4281771
9419,1,613766,4281771
9420,1,613764,4281771
9421,1,613762,4281771
9422,1,613760,4281771
9423,1,613758,4281771
9424,1,613756,4281771
9425,1,613754,4281771
9426,1,613752,4281771
9427,1,613750,4281771
9428,1,613748,4281771
9429,1,613746,4281771
9430,1,613744,4281771
9431,1,613742,4281771
9432,1,613740,4281771
9433,1,613738,4281771
9434,1,613736,4281771
9435,1,613734,4281771
9436,1,613732,4281771
9437,1,613730,4281771
9438,1,613728,4281771
9439,1,613726,4281771
9440,1,613724,4281771
9441,1,613722,4281771
9442,1,613720,4281771
9443,1,613718,4281771
9444,1,613716,4281771
9445,1,613714,4281770
9446,1,613712,4281770
9447,1,613710,4281770
9448,1,613708,4281770
9449,1,613706,4281770
9450,1,613704,4281770
9451,1,613702,4281770
9452,1,613700,4281770
9453,1,613698,4281770
9454,1,613696,4281770
9455,1,613694,4281770
9456,1,613692,4281770
9457,1,613690,4281770
9458,1,613688,4281770
9459,1,613686,4281770
9460,1,613684,4281770
9461,1,613682,4281770
9462,1,613680,4281770
9463,1,613678,4281770
9464,1,613676,4281770
9465,1,613674,4281770
9466,1,613672,4281770
9467,1,613670,4281770
9468,1,613668,4281770
9469,1,613666,4281770
9470,1,613664,4281770
9471,1,613662,4281770
9472,1,613660,4281770
9473,1,613658,4281770
9474,1,613656,4281770
9475,1,613654,4281770
9476,1,613652,4281770
9477,1,613650,4281770
9478,1,613648,4281770
9479,1,613646,4281770
9480,1,613644,4281770
9481,1,613642,4281770
9482,1,613640,4281770
9483,1,613638,4281770
9484,1,613636,4281770
9485,1,613634,4281770
9486,1,613632,4281770
9487,1,613630,4281770
9488,1,613628,4281770
9489,1,613626,4281770
9490,1,613624,4281770
9491,1,613622,4281770
9492,1,613620,4281770
9493,1,613618,4281770
9494,1,613616,4281770
9495,1,613614,4281770
9496,1,613612,4281770
9497,1,613610,4281770
9498,1,613608,4281770
9499,1,613606,4281770
9500,1,613604,4281770
9501,1,613602,4281770
9502,1,613600,4281770
9503,1,613598,4281770
9504,1,613596,4281770
9505,1,613594,4281770
9506,1,613592,4281770
9507,1,613590,4281770
9508,1,613588,4281770
9509,1,613586,4281770
9510,1,613584,4281770
9511,1,613582,4281770
9512,1,613580,4281770
9513,1,613578,4281770
9514,1,613576,4281769
9515,1,613574,4281769
9516,1,613572,4281769
9517,1,613570,4281769
9518,1,613568,4281769
9519,1,613566,4281769
9520,1,613564,4281769
9521,1,613562,4281769
9522,1,613560,4281769
9523,1,613558,4281769
9524,1,613556,4281769
9525,1,613554,4281769
9526,1,613552,4281769
9527,1,613550,4281769
9528,1,613548,4281769
9529,1,613546,4281769
9530,1,613544,4281769
9531,1,613542,4281769
9532,1,613540,4281769
9533,1,613538,4281769
9534,1,613536,4281769
9535,1,613534,4281769
9536,1,613532,4281769
9537,1,613530,4281769
9538,1,613528,4281769
9539,1,613526,4281769
9540,1,613524,4281769
9541,1,613522,4281769
9542,1,613520,4281769
9543,1,613518,4281769
9544,1,613516,4281769
9545,1,613514,4281769
9546,1,613512,4281769
9547,1,613510,4281769
9548,1,613508,4281769
9549,1,613506,4281769
9550,1,613504,4281769
9551,1,613502,4281769
9552,1,613500,4281769
9553,1,613498,4281769
9554,1,613496,4281769
9555,1,613494,4281769
9556,1,613492,4281769
9557,1,613490,4281769
9558,1,613488,4281769
9559,1,613486,4281769
9560,1,613484,4281769
9561,1,613482,4281769
9562,1,613480,4281769
9563,1,613478,4281769
9564,1,613476,4281769
9565,1,613474,4281769
9566,1,613472,4281769
9567,1,613470,4281769
9568,1,613468,4281769
9569,1,613466,4281769
9570,1,613464,4281769
9571,1,613462,4281769
9572,1,613460,4281769
9573,1,613458,4281769
9574,1,613456,4281769
9575,1,613454,4281769
9576,1,613452,4281769
9577,1,613450,4281769
9578,1,613448,4281769
9579,1,613446,4281769
9580,1,613444,4281769
9581,1,613442,4281769
9582,1,613440,4281768
9583,1,613438,4281768
9584,1,613436,4281768
9585,1,613434,4281768
9586,1,613432,4281768
9587,1,613430,4281768
9588,1,613428,4281768
9589,1,613426,4281768
9590,1,613424,4281768
9591,1,613422,4281768
9592,1,613420,4281768
9593,1,613418,4281768
9594,1,613416,4281768
9595,1,613414,4281768
9596,1,613412,4281768
9597,1,613410,4281768
9598,1,613408,4281768
9599,1,613406,4281768
9600,1,613404,4281768
9601,1,613402,4281768
9602,1,613400,4281768
9603,1,613398,4281768
9604,1,613396,4281768
9605,1,613394,4281768
9606,1,613392,4281768
9607,1,613390,4281768
9608,1,613388,4281768
9609,1,613386,4281768
9610,1,613384,4281768
9611,1,613382,4281768
9612,1,613380,4281768
9613,1,613378,4281768
9614,1,613376,4281768
9615,1,613374,4281768
9616,1,613372,4281768
9617,1,613370,4281768
9618,1,613368,4281768
9619,1,613366,4281768
9620,1,613364,4281768
9621,1,613362,4281768
9622,1,613360,4281768
9623,1,613358,4281768
9624,1,613356,4281768
9625,1,613354,4281768
9626,1,613352,4281768
9627,1,613350,4281768
9628,1,613348,4281768
9629,1,613346,4281768
9630,1,613344,4281768
9631,1,613342,4281768
9632,1,613340,4281768
9633,1,613338,4281768
9634,1,613336,4281768
9635,1,613334,4281768
9636,1,613332,4281768
9637,1,613330,4281768
9638,1,613328,4281768
9639,1,613326,4281768
9640,1,613324,4281768
9641,1,613322,4281768
9642,1,613320,4281768
9643,1,613318,4281768
9644,1,613316,4281768
9645,1,613314,4281768
9646,1,613312,4281768
9647,1,613310,4281768
9648,1,613308,4281768
9649,1,613306,4281768
9650,1,613304,4281768
9651,1,613302,4281767
9652,1,613300,4281767
9653,1,613298,4281767
9654,1,613296,4281767
9655,1,613294,4281767
9656,1,613292,4281767
9657,1,613290,4281767
9658,1,613288,4281767
9659,1,613286,4281767
9660,1,613284,4281767
9661,1,613282,4281767
9662,1,613280,4281767
9663,1,613278,4281767
9664,1,613276,4281767
9665,1,613274,4281767
9666,1,613272,4281767
9667,1,613270,4281767
9668,1,613268,4281767
9669,1,613266,4281767
9670,1,613264,4281767
9671,1,613262,4281767
9672,1,613260,4281767
9673,1,613258,4281767
9674,1,613256,4281767
9675,1,613254,4281767
9676,1,613252,4281767
9677,1,613250,4281767
9678,1,613248,4281767
9679,1,613246,4281767
9680,1,613244,4281767
9681,1,613242,4281767
9682,1,613240,4281767
9683,1,613238,4281767
9684,1,613236,4281767
9685,1,613234,4281767
9686,1,613232,4281767
9687,1,613230,4281767
9688,1,613228,4281767
9689,1,613226,4281767
9690,1,613224,4281767
9691,1,613222,4281767
9692,1,613220,4281767
9693,1,613218,4281767
9694,1,613216,4281767
9695,1,613214,4281767
9696,1,613212,4281767
9697,1,613210,4281767
9698,1,613208,4281767
9699,1,613206,4281767
9700,1,613204,4281767
9701,1,613202,4281767
9702,1,613200,4281767
9703,1,613198,4281767
9704,1,613196,4281767
9705,1,613194,4281767
9706,1,613192,4281767
9707,1,613190,4281767
9708,1,613188,4281767
9709,1,613186,4281767
9710,1,613184,4281767
9711,1,613182,4281767
9712,1,613180,4281767
9713,1,613178,4281767
9714,1,613176,4281767
9715,1,613174,4281767
9716,1,613172,4281767
9717,1,613170,4281767
9718,1,613168,4281767
9719,1,613166,4281766
9720,1,613164,4281766
9721,1,613162,4281766
9722,1,613160,4281766
9723,1,613158,4281766
9724,1,613156,4281766
9725,1,613154,4281766
9726,1,613152,4281766
9727,1,613150,4281766
9728,1,613148,4281766
9729,1,613146,4281766
9730,1,613144,4281766
9731,1,613142,4281766
9732,1,613140,4281766
9733,1,613138,4281766
9734,1,613136,4281766
9735,1,613134,4281766
9736,1,613132,4281766
9737,1,613130,4281766
9738,1,613128,4281766
9739,1,613126,4281766
9740,1,613124,4281766
9741,1,613122,4281766
9742,1,613120,4281766
9743,1,613118,4281766
9744,1,613116,4281766
9745,1,613114,4281766
9746,1,613112,4281766
9747,1,613110,4281766
9748,1,613108,4281766
9749,1,613106,4281766
9750,1,613104,4281766
9751,1,613102,4281766
9752,1,613100,4281766
9753,1,613098,4281766
9754,1,613096,4281766
9755,1,613094,4281766
9756,1,613092,4281766
9757,1,613090,4281766
9758,1,613088,4281766
9759,1,613086,4281766
9760,1,613084,4281766
9761,1,613082,4281766
9762,1,613080,4281766
9763,1,613078,4281766
9764,1,613076,4281766
9765,1,613074,4281766
9766,1,613072,4281766
9767,1,613070,4281766
9768,1,613068,4281766
9769,1,613066,4281766
9770,1,613064,4281766
9771,1,613062,4281766
9772,1,613060,4281766
9773,1,613058,4281766
9774,1,613056,4281766
9775,1,613054,4281766
9776,1,613052,4281766
9777,1,613050,4281766
9778,1,613048,4281766
9779,1,613046,4281766
9780,1,613044,4281766
9781,1,613042,4281766
9782,1,613040,4281766
9783,1,613038,4281766
9784,1,613036,4281766
9785,1,613034,4281766
9786,1,613032,4281766
9787,1,613030,4281765
9788,1,613028,4281765
9789,1,613026,4281765
9790,1,613024,4281765
9791,1,613022,4281765
9792,1,613020,4281765
9793,1,613018,4281765
9794,1,613016,4281765
9795,1,613014,4281765
9796,1,613012,4281765
9797,1,613010,4281765
9798,1,613008,4281765
9799,1,613006,4281765
9800,1,613004,4281765
9801,1,613002,4281765
9802,1,613000,4281765
9803,1,612998,4281765
9804,1,612996,4281765
9805,1,612994,4281765
9806,1,612992,4281765
9807,1,612990,4281765
9808,1,612988,4281765
9809,1,612986,4281765
9810,1,612984,4281765
9811,1,612982,4281765
9812,1,612980,4281765
9813,1,612978,4281765
9814,1,612976,4281765
9815,1,612974,4281765
9816,1,612972,4281765
9817,1,612970,4281765
9818,1,612968,4281765
9819,1,612966,4281765
9820,1,612964,4281765
9821,1,612962,4281765
9822,1,612960,4281765
9823,1,612958,4281765
9824,1,612956,4281765
9825,1,612954,4281765
9826,1,612952,4281765
9827,1,612950,4281765
9828,1,612948,4281765
9829,1,612946,4281765
9830,1,612944,4281765
9831,1,612942,4281765
9832,1,612940,4281765
9833,1,612938,4281765
9834,1,612936,4281765
9835,1,612934,4281765
9836,1,612932,4281765
9837,1,612930,4281765
9838,1,612928,4281765
9839,1,612926,4281765
9840,1,612924,4281765
9841,1,612922,4281765
9842,1,612920,4281765
9843,1,612918,4281765
9844,1,612916,4281765
9845,1,612914,4281765
9846,1,612912,4281765
9847,1,612910,4281765
9848,1,612908,4281765
9849,1,612906,4281765
9850,1,612904,4281765
9851,1,612902,4281765
9852,1,612900,4281765
9853,1,612898,4281765
9854,1,612896,4281765
9855,1,612894,4281765
9856,1,612892,4281764
9857,1,612890,4281764
9858,1,612888,4281764
9859,1,612886,4281764
9860,1,612884,4281764
9861,1,612882,4281764
9862,1,612880,4281764
9863,1,612878,4281764
9864,1,612876,4281764
9865,1,612874,4281764
9866,1,612872,4281764
9867,1,612870,4281764
9868,1,612868,4281764
9869,1,612866,4281764
9870,1,612864,4281764
9871,1,612862,4281764
9872,1,612860,4281764
9873,1,612858,4281764
9874,1,612856,4281764
9875,1,612854,4281764
9876,1,612852,4281764
9877,1,612850,4281764
9878,1,612848,4281764
9879,1,612846,4281764
9880,1,612844,4281764
9881,1,612842,4281764
9882,1,612840,4281764
9883,1,612838,4281764
9884,1,612836,4281764
9885,1,612834,4281764
9886,1,612832,4281764
9887,1,612830,4281764
9888,1,612828,4281764
9889,1,612826,4281764
9890,1,612824,4281764
9891,1,612822,4281764
9892,1,612820,4281764
9893,1,612818,4281764
9894,1,612816,4281764
9895,1,612814,4281764
9896,1,612812,4281764
9897,1,612810,4281764
9898,1,612808,4281764
9899,1,612806,4281764
9900,1,612804,4281764
9901,1,612802,4281764
9902,1,612800,4281764
9903,1,612798,4281764
9904,1,612796,4281764
9905,1,612794,4281764
9906,1,612792,4281764
9907,1,612790,4281764
9908,1,612788,4281764
9909,1,612786,4281764
9910,1,612784,4281764
9911,1,612782,4281764
9912,1,612780,4281764
9913,1,612778,4281764
9914,1,612776,4281764
9915,1,612774,4281764
9916,1,612772,4281764
9917,1,612770,4281764
9918,1,612768,4281764
9919,1,612766,4281764
9920,1,612764,4281764
9921,1,612762,4281764
9922,1,612760,4281764
9923,1,612758,4281764
9924,1,612756,4281763
9925,1,612754,4281763
9926,1,612752,4281763
9927,1,612750,4281763
9928,1,612748,4281763
9929,1,612746,4281763
9930,1,612744,4281763
9931,1,612742,4281763
9932,1,612740,4281763
9933,1,612738,4281763
9934,1,612736,4281763
9935,1,612734,4281763
9936,1,612732,4281763
9937,1,612730,4281763
9938,1,612728,4281763
9939,1,612726,4281763
9940,1,612724,4281763
9941,1,612722,4281763
9942,1,612720,4281763
9943,1,612718,4281763
9944,1,612716,4281763
9945,1,612714,4281763
9946,1,612712,4281763
9947,1,612710,4281763
9948,1,612708,4281763
9949,1,612706,4281763
9950,1,612704,4281763
9951,1,612702,4281763
9952,1,612700,4281763
9953,1,612698,4281763
9954,1,612696,4281763
9955,1,612694,4281763
9956,1,612692,4281763
9957,1,612690,4281763
9958,1,612688,4281763
9959,1,612686,4281763
9960,1,612684,4281763
9961,1,612682,4281763
9962,1,612680,4281763
9963,1,612678,4281763
9964,1,612676,4281763
9965,1,612674,4281763
9966,1,612672,4281763
9967,1,612670,4281763
9968,1,612668,4281763
9969,1,612666,4281763
9970,1,612664,4281763
9971,1,612662,4281763
9972,1,612660,4281763
9973,1,612658,4281763
9974,1,612656,4281763
9975,1,612654,4281763
9976,1,612652,4281763
9977,1,612650,4281763
9978,1,612648,4281763
9979,1,612646,4281763
9980,1,612644,4281763
9981,1,612642,4281763
9982,1,612640,4281763
9983,1,612638,4281763
9984,1,612636,4281763
9985,1,612634,4281763
9986,1,612632,4281763
9987,1,612630,4281763
9988,1,612628,4281763
9989,1,612626,4281763
9990,1,612624,4281763
9991,1,612622,4281763
9992,1,612620,4281762
9993,1,612618,4281762
9994,1,612616,4281762
9995,1,612614,4281762
9996,1,612612,4281762
9997,1,612610,4281762
9998,1,612608,4281762
9999,1,612606,4281762
10000,1,612604,4281762
10001,1,612602,4281762
10002,1,612600,4281762
10003,1,612598,4281762
10004,1,612596,4281762
10005,1,612594,4281762
10006,1,612592,4281762
10007,1,612590,4281762
10008,1,612588,4281762
10009,1,612586,4281762
10010,1,612584,4281762
10011,1,612582,4281762
10012,1,612580,4281762
10013,1,612578,4281762
10014,1,612576,4281762
10015,1,612574,4281762
10016,1,612572,4281762
10017,1,612570,4281762
10018,1,612568,4281762
10019,1,612566,4281762
10020,1,612564,4281762
10021,1,612562,4281762
10022,1,612560,4281762
10023,1,612558,4281762
10024,1,612556,4281762
10025,1,612554,4281762
10026,1,612552,4281762
10027,1,612550,4281762
10028,1,612548,4281762
10029,1,612546,4281762
10030,1,612544,4281762
10031,1,612542,4281762
10032,1,612540,4281762
10033,1,612538,4281762
10034,1,612536,4281762
10035,1,612534,4281762
10036,1,612532,4281762
10037,1,612530,4281762
10038,1,612528,4281762
10039,1,612526,4281762
10040,1,612524,4281762
10041,1,612522,4281762
10042,1,612520,4281762
10043,1,612518,4281762
10044,1,612516,4281762
10045,1,612514,4281762
10046,1,612512,4281762
10047,1,612510,4281762
10048,1,612508,4281762
10049,1,612506,4281762
10050,1,612504,4281762
10051,1,612502,4281762
10052,1,612500,4281762
10053,1,612498,4281762
10054,1,612496,4281762
10055,1,612494,4281762
10056,1,612492,4281762
10057,1,612490,4281762
10058,1,612488,4281762
10059,1,612486,4281762
10060,1,612484,4281762
10061,1,612482,4281761
10062,1,612480,4281761
10063,1,612478,4281761
10064,1,612476,4281761
10065,1,612474,4281761
10066,1,612472,4281761
10067,1,612470,4281761
10068,1,612468,4281761
10069,1,612466,4281761
10070,1,612464,4281761
10071,1,612462,4281761
10072,1,612460,4281761
10073,1,612458,4281761
10074,1,612456,4281761
10075,1,612454,4281761
10076,1,612452,4281761
10077,1,612450,4281761
10078,1,612448,4281761
10079,1,612446,4281761
10080,1,612444,4281761
10081,1,612442,4281761
10082,1,612440,4281761
10083,1,612438,4281761
10084,1,612436,4281761
10085,1,612434,4281761
10086,1,612432,4281761
10087,1,612430,4281761
10088,1,612428,4281761
10089,1,612426,4281761
10090,1,612424,4281761
10091,1,612422,4281761
10092,1,612420,4281761
10093,1,612418,4281761
10094,1,612416,4281761
10095,1,612414,4281761
10096,1,612412,4281761
10097,1,612410,4281761
10098,1,612408,4281761
10099,1,612406,4281761
10100,1,612404,4281761
10101,1,612402,4281761
